id,text,preprocessed,sentiment
1435682847336112149,"Se em 2020 não houvesse pandemia, falta de público etc... Teríamos arrecadado em torno de R$ 1,2 bilhão tranquilo. Hj estaríamos com elenco duas vzs mais forte. E esses ""19 clubes"" sabem disso. A volta do público, traz de volta a disparidade que só Fla e Corinthians tem, Torcida.",não houvesse pandemia falta público etc teríamos arrecadado torno bilhão tranquilo estaríamos com elenco duas vzs mais forte esses clubes sabem disso volta público traz volta disparidade que fla corinthians tem torcida,-1
1435682783117123597,@lostsctrl @bilIierings se vc ta saindo na pandemia problema seu né,saindo pandemia problema seu,-1
1435682762875363336,"@loustywles não, pq tem grupo A e grupo B no rodízio por causa da pandemia e os dois grupos se odeiam",não tem grupo grupo rodízio por causa pandemia dois grupos odeiam,0
1435682749336150020,"@LeoRicardo10 Não disse q não tem, mas estamos na pandemia e mta gente fazendo home office.",não disse não tem mas estamos pandemia mta gente fazendo home office,-1
1435682721385299973,"@glaucia_IS Pow, que falta de sorte kkkkk
Eu já fui em vários, aqui em Salvador sempre tinha antes da pandemia.",pow que falta sorte fui vários aqui salvador sempre tinha antes pandemia,-1
1435682701965733892,"O #GovernodoRN reforça o seu compromisso com os fatos e a verdade para a condução da #CPIEstadualdaCovid.

Confira o posicionamento a cerca da contratação da empresa de pesquisa mercadológica durante a pandemia.

+ https://t.co/eFkAaIsJ4p",reforça seu compromisso com fatos verdade para condução confira posicionamento cerca contratação empresa pesquisa mercadológica durante pandemia,1
1435682698769600514,"@selecaosportv,Sr Lédio Carmona,se não pode ter público,não pode,estamos ainda em pandemia,tenho um ano meio dentro da minha casa(sem emprego) e respeitando as recomendações,,em que mundo vcs vivem,para se não pode não pode,p@@@@@@",lédio carmona não pode ter público não pode estamos ainda pandemia tenho ano meio dentro minha casa sem emprego respeitando recomendações que mundo vcs vivem para não pode não pode,1
1435682696668266498,"@brunovicari Excelente pensamento quando se olha pelo lado de igualdade na repartição, caro Bruno. Mas e quanto aos impostos de renda pago por cada clube durante a pandemia? Pq tbm nao foram igualados? A conta nao fecha!",excelente pensamento quando olha pelo lado igualdade repartição caro bruno mas quanto aos impostos renda pago por cada clube durante pandemia tbm nao foram igualados conta nao fecha,-3
1435682694726365187,"Pandemia e o dinheiro que os governador roubaram
Os emprego que vcs fizeram prde aumentando a inflacao com o fecha tudo
E por ultio fazer o que o povo que queremos voces fora da nossa politica https://t.co/MKuRLslzXD",pandemia dinheiro que governador roubaram emprego que vcs fizeram prde aumentando inflacao com fecha tudo por ultio fazer que povo que queremos voces fora nossa politica,-1
1435682692847349766,"@LopesFlaviano @Denizecv @samanthaschmutz Primeiro me respeite, pois não baixei o nível (nem parece que é engenhero como tá na descrição do perfil). Segundo, a pandemia vem desde 2020 e o governo do seu safado vem desde 2019 junto com a economia capenga. Terceiro, se prepare pra surra de 2022, pois a economia vai piorar.",primeiro respeite pois não baixei nível nem parece que engenhero como descrição perfil segundo pandemia vem desde governo seu safado vem desde junto com economia capenga terceiro prepare pra surra pois economia vai piorar,-2
1435682680444751872,"@lididovale Pelo regulamento de ambos o motorista em tese teria que usar ar condicionado, mas por conta da pandemia a recomendação de ambos é correr com as janelas abertas, ai fode tudo :/",pelo regulamento ambos motorista tese teria que usar condicionado mas por conta pandemia recomendação ambos correr com janelas abertas fode tudo,-1
1435682672441974793,@LocoBaltar Bolsonaro sancionou o aumento do proprio salario ACIMA DO TETO CONSTITUCIONAL durante a pandemia https://t.co/su7tnlL2zI,bolsonaro sancionou aumento proprio salario acima teto constitucional durante pandemia,0
1435682671661834245,@PattyGouveiaa Pandemia né ? Geral trabalhou ou ainda trabalha em casa. Mas não rolou. Hahaha,pandemia geral trabalhou ainda trabalha casa mas não rolou hahaha,-1
1435682643216158721,"“Trip stacking” é a expressão usada para reservas múltiplas de viagens para um mesmo período, para tentar driblar eventuais novas restrições da pandemia. Crescente nos EUA, a prática começa a chegar ao Brasil. Meu texto de hoje para o @Estadao:

https://t.co/qtPjl0FUs1",trip stacking expressão usada para reservas múltiplas viagens para mesmo período para tentar driblar eventuais novas restrições pandemia crescente nos eua prática começa chegar brasil meu texto hoje para,1
1435682592892801024,"@weblevi Isso com pandemia e tudo. Imagina sem restrições, como seriam?",isso com pandemia tudo imagina sem restrições como seriam,0
1435682588564283395,"@duddavp @sbrasiles @nikolas_dm Os milhões de desempregados NÃO foram um dos frutos colhidos pela recessão causada pela pandemia?!?!

Quando os comércios fecharam ( por exemplo), o que você achava que iria acontecer, mente iluminada?",milhões desempregados não foram dos frutos colhidos pela recessão causada pela pandemia quando comércios fecharam por exemplo que você achava que iria acontecer mente iluminada,-1
1435682583241756672,@comtesset Eu só fiz duas vezes nessa pandemia.,fiz duas vezes nessa pandemia,0
1435682569715134467,@_rodrigomattos_ Mas o primeiro clube que lotou o estádio durante a pandemia foi o galão da massa,mas primeiro clube que lotou estádio durante pandemia foi galão massa,-1
1435682564887523330,"Amanhã, às 18h, o psiquiatra teleconsultor Felipe Bauer estará ao vivo em nosso canal no Youtube falando um pouquinho sobre saúde mental em tempos de pandemia. Participe com a gente pelo link: https://t.co/pqoA8oTQAS

#telessauders 
#ufrgs 
#setembroamarelo 
#saudemental https://t.co/aH7gdCFzJY",amanhã psiquiatra teleconsultor felipe bauer estará vivo nosso canal youtube falando pouquinho sobre saúde mental tempos pandemia participe com gente pelo link,1
1435682554632355844,@millylacombe Não sei nem o que fazer já que a pandemia não nos trouxe nem política da boa vizinhança hahaha,não sei nem que fazer que pandemia não nos trouxe nem política boa vizinhança hahaha,1
1435682533723803649,"Então é assim a democracia????
Ou seja . Se não é o MEU candidato que se dane?? Ou se venceu Bolsonaro vamos fazer de tudo pelo BRASIL??
Se bem que na atual pandemia voltamos às capitanias hereditárias. https://t.co/gQY22Hhpbl",então assim democracia seja não meu candidato que dane venceu bolsonaro vamos fazer tudo pelo brasil bem que atual pandemia voltamos capitanias hereditárias,2
1435682515902214144,"@bobdaslabaredas Oh, maluco… olha para o mundo… morreu e ainda está morrendo pessoas em todo mundo independentemente de gestão política, acorda. Pandemia é mundial, mesmo que tivesse outro governante o resultado seria parecido. Quer arrumar um culpado para sacrificar… fala sério!!!!",maluco olha para mundo morreu ainda está morrendo pessoas todo mundo independentemente gestão política acorda pandemia mundial mesmo que tivesse outro governante resultado seria parecido quer arrumar culpado para sacrificar fala sério,0
1435682509837279233,"@euinhame @ktquez @fernandemiguels Sim, foi ataque pessoal do coronga vírus aos filmes da DC, apenas eles fizeram grana abaixo do esperado até mesmo na pandemia. 🤗🤗🤗",sim foi ataque pessoal coronga vírus aos filmes apenas eles fizeram grana abaixo esperado até mesmo pandemia,2
1435682499632508934,"@diogoaraujojf @FelipeTadewald Perai, 22 anos de esquerdismo (desde 1994) e nos últimos 3 anos de direita com uma pandemia o meio, a culpa é do Bozo?? hummm, ok, entendi.",perai anos esquerdismo desde nos últimos anos direita com uma pandemia meio culpa bozo humm entendi,0
1435682499049533441,"Bolsonaro representa a destruição da floresta amazônica, a gestão criminosa da pandemia que deixou até agora quase 600 mil mortos, a polarização da sociedade e os ataques mais graves à democracia do Brasil desde a Constituição de 1988.",bolsonaro representa destruição floresta amazônica gestão criminosa pandemia que deixou até agora quase mil mortos polarização sociedade ataques mais graves democracia brasil desde constituição,-1
1435682497191350276,@TiaWeintraub @Steh_Papaiano E finalmente uma previsão feita no início da pandemia se torna real: melhor estocar papel higiênico. 😳,finalmente uma previsão feita início pandemia torna real melhor estocar papel higiênico,2
1435682487192231942,"@ornellasgabrie1 @krlitodaniel @TNTSportsBR A questão em si não é a pandemia e sim o acordo firmado entre todos! Acordo é acordo, a libertadores não tem nada a ver com o Brasileiro. São entidades organizadoras diferentes, logo, nenhum acordo. No meu ponto de vista não tinha que tido e não tenha em nenhum público…",questão não pandemia sim acordo firmado entre todos acordo acordo libertadores não tem nada ver com brasileiro são entidades organizadoras diferentes logo nenhum acordo meu ponto vista não tinha que tido não tenha nenhum público,3
1435682473044815872,"@CentralDoBraga Eu acho que o público tem que ser menos de 20%. A pandemia ainda tem causado muitas perdas e poucas pessoas estão completamente vacinadas. Inclusive só deve permitir pessoas completamente vacinadas, isso faz com queas pessoas antivacinas se vacinem, mas posso mudar de opinião.",acho que público tem que ser menos pandemia ainda tem causado muitas perdas poucas pessoas estão completamente vacinadas inclusive deve permitir pessoas completamente vacinadas isso faz com queas pessoas antivacinas vacinem mas posso mudar opinião,0
1435682442371796993,"Economia nunca foi e nunca será prioridade deste Governo, nem durante a fase mais crítica da pandemia (restrições de circulação), nem agora (inflação em alta). 

A prioridade sempre foi buscar inimigos (governadores, comunistas, mídia, STF, CPI, urnas). 

A prioridade é o PODER.",economia nunca foi nunca será prioridade deste governo nem durante fase mais crítica pandemia restrições circulação nem agora inflação alta prioridade sempre foi buscar inimigos governadores comunistas mídia stf cpi urnas prioridade poder,0
1435682394003152899,Fiquei afastado do trabalho por 4 meses e logo depois veio a pandemia (sem aulas presenciais) e logo depois decidi abandonar a faculdade pq dá futuro não+,fiquei afastado trabalho por meses logo depois veio pandemia sem aulas presenciais logo depois decidi abandonar faculdade futuro não,-3
1435682391129985030,"@CentralDoBraga Pra vocês não Vai fazer diferença msm, Vai continuar igual na pandemia.",pra vocês não vai fazer diferença msm vai continuar igual pandemia,1
1435682361862131717,"Existe dois Brasil                                                   O real ( infração , dólar, combustíveis desemprego, sistema de energia, Pandemia) 
86% da populacao",existe dois brasil real infração dólar combustíveis desemprego sistema energia pandemia populacao,1
1435682331143163912,"@WesleySafadao vc poderia mim ajudar a conseguir fralda,para o meu bebê e alimentos ,por favor mim ajude de alguma forma? tudo complicou com essa pandemia🙏😟",poderia mim ajudar conseguir fralda para meu bebê alimentos por favor mim ajude alguma forma tudo complicou com essa pandemia,1
1435682316278550528,"Amanhã, após toda essa interrupção, volto a circular com sapatos, calça e camisa social.

Durante a pandemia só teve calça nos dias de frio e quando teve roupa social era só da cintura pra cima.",amanhã após toda essa interrupção volto circular com sapatos calça camisa social durante pandemia teve calça nos dias frio quando teve roupa social era cintura pra cima,0
1435682315569668112,"@Boo72_ @luciano4nier @butera_kai Acho uma grande bobagem essa briga de qual plataforma/sistema é melhor. Androids (tops) e Iphones tem o mesmo desempenho em processamento e normalmente quem compra os últimos lançamento não usa por mais de 3 anos, tiro pela a minha irmã q se tornou uma consumista nessa pandemia.",acho uma grande bobagem essa briga qual plataforma sistema melhor androids tops iphones tem mesmo desempenho processamento normalmente quem compra últimos lançamento não usa por mais anos tiro pela minha irmã tornou uma consumista nessa pandemia,-2
1435682311727616007,"Coisas que o Bolsonaro ou seus aliados conseguiram estragar:
a camisa da seleção
a bandeira verde e amarela
a palavra patriota
a definição de direita
o combate a pandemia
a educação
a ciencia e a pesquisa
a regulamentação ambiental
os direitos trabalhistas
a democracia
O BRASIL",coisas que bolsonaro seus aliados conseguiram estragar camisa seleção bandeira verde amarela palavra patriota definição direita combate pandemia educação ciencia pesquisa regulamentação ambiental direitos trabalhistas democracia brasil,3
1435682298872074240,"Esse show da Wolf Alice em Reading tá putaria de bom (queria muito o fim da pandemia e eles aqui)
https://t.co/CTdnszNoNI",esse show wolf alice reading putaria bom queria muito fim pandemia eles aqui,1
1435682276814303240,Pandemia faz catarinense aumentar em 24% pedidos de supermercado em casa  https://t.co/NdjMcCWQ0J,pandemia faz catarinense aumentar pedidos supermercado casa,1
1435682246774624267,em plena pandemia o colégio do meu irmão vai fazer uma &gt;excursão&lt;,plena pandemia colégio meu irmão vai fazer uma excursão,1
1435682225618575362,"@CNNBrasil Se, ao cobrir uma manifestação, a imprensa narra tudo ao contrário daquilo que todos estão claramente vendo, como confiar no que ela diz em relação a outros assuntos, como pandemia, vacinas, vírus, mortes etc? Se ela mente no patente, imagine sobre aquilo que é difícil verificar.",cobrir uma manifestação imprensa narra tudo contrário daquilo que todos estão claramente vendo como confiar que ela diz relação outros assuntos como pandemia vacinas vírus mortes etc ela mente patente imagine sobre aquilo que difícil verificar,-4
1435682211806711809,"@kamustoker vc é flamenguista mlk vai dar opinião sobre os cara do seu time, pode dar opinião também sobre a sua diretoria patética que acha que o mundo gira em torno dela, e quer colocar 35 mil pessoas num estádio em plena pandemia, ápice da vergonha!!",flamenguista mlk vai dar opinião sobre cara seu time pode dar opinião também sobre sua diretoria patética que acha que mundo gira torno dela quer colocar mil pessoas num estádio plena pandemia ápice vergonha,-2
1435682189665095682,"@ECantanhede Se o STF determina que vç ficara sem sair de casa até a pandemia passar dure o tempo que durar e com isso seu emprego vai embora e vc fica sem renda, vç aceitará?
Indiretamente foi o que aconteceu só que no caso pegou primeiro os vulneraveis!",stf determina que ficara sem sair casa até pandemia passar dure tempo que durar com isso seu emprego vai embora fica sem renda aceitará indiretamente foi que aconteceu que caso pegou primeiro vulneraveis,-3
1435682185013497872,"@alvarodias_ Ridículo!! O que Bolsonaro faz todos dias, agrava a pandemia, a pobreza, a fome, o desemprego, o avanço da corrupção. Que desculpa sem vergonha pra ficarem do lado desse péssimo presidente!! Falta decência em vocês pra fazer o que é certo! Deixem o Sérgio Moro fora dessa sujeira",ridículo que bolsonaro faz todos dias agrava pandemia pobreza fome desemprego avanço corrupção que desculpa sem vergonha pra ficarem lado desse péssimo presidente falta decência vocês pra fazer que certo deixem sérgio moro fora dessa sujeira,-5
1435682182476009474,"será que antes da pandemia eu era menos triste ou só tirava menos tempo pra me dar atenção, pensar e sentir tudo?",será que antes pandemia era menos triste tirava menos tempo pra dar atenção pensar sentir tudo,-1
1435682177455427585,ACONTECE:  “Pais de Planta” traz temática LGBTQIA+ e aborda assuntos relacionados a pandemia em apresentações online: https://t.co/97vK4LS3nF,acontece pais planta traz temática lgbtqia aborda assuntos relacionados pandemia apresentações online,-1
1435682169746333704,"@bandnewstv @alessandromolon @filipebarrost Se, ao cobrir uma manifestação, a imprensa narra tudo ao contrário daquilo que todos estão claramente vendo, como confiar no que ela diz em relação a outros assuntos, como pandemia, vacinas, vírus, mortes etc? Se ela mente no patente, imagine sobre aquilo que é difícil verificar.",cobrir uma manifestação imprensa narra tudo contrário daquilo que todos estão claramente vendo como confiar que ela diz relação outros assuntos como pandemia vacinas vírus mortes etc ela mente patente imagine sobre aquilo que difícil verificar,-4
1435682162523656197,@cromanouk @SilvaniViei @Observadora8 @LuizCamargoVlog Não venha me dizer aquela típica frase de vcs (a economia agente vê dps) se Bolsonaro fosse bom ele saberia lidar com uma das duas coisas ou a economia ou a pandemia mais não conseguiu lidar com nem um matando assim 600 mil pessoas e fazendo com que o Brasil Entrasse em crise :),não venha dizer aquela típica frase vcs economia agente dps bolsonaro fosse bom ele saberia lidar com uma das duas coisas economia pandemia mais não conseguiu lidar com nem matando assim mil pessoas fazendo com que brasil entrasse crise,1
1435682145352265731,ACONTECE:  “Pais de Planta” traz temática LGBTQIA+ e aborda assuntos relacionados a pandemia em apresentações online: https://t.co/Vv1ZXmNo4V,acontece pais planta traz temática lgbtqia aborda assuntos relacionados pandemia apresentações online,-1
1435682137877929991,"Hospital da Unimed. em Fortaliza, zera internação por Covid-19 pela primeira vez desde o inicio da pandemia",hospital unimed fortaliza zera internação por covid pela primeira vez desde inicio pandemia,0
1435682130529509379,@takeshakovaca no caso falei pra minha ex como eu tava me sentindo porque eu tinha medo de trancar ela ou nao ser bom o namoro pra ela porque ela era totalmente do toque e eu nao tava saindo na pandemia pra dar issoe meus pais NAO IAM facilitar nossa vida etc,caso falei pra minha como tava sentindo porque tinha medo trancar ela nao ser bom namoro pra ela porque ela era totalmente toque nao tava saindo pandemia pra dar issoe meus pais nao iam facilitar nossa vida etc,-2
1435682113840427008,ACONTECE:  “Pais de Planta” traz temática LGBTQIA+ e aborda assuntos relacionados a pandemia em apresentações online: https://t.co/wK3kbjNPcP,acontece pais planta traz temática lgbtqia aborda assuntos relacionados pandemia apresentações online,-1
1435682112821202953,"@bandnewstv @JamilChade Se, ao cobrir uma manifestação, a imprensa narra tudo ao contrário daquilo que todos estão claramente vendo, como confiar no que ela diz em relação a outros assuntos, como pandemia, vacinas, vírus, mortes etc? Se ela mente no patente, imagine sobre aquilo que é difícil verificar.",cobrir uma manifestação imprensa narra tudo contrário daquilo que todos estão claramente vendo como confiar que ela diz relação outros assuntos como pandemia vacinas vírus mortes etc ela mente patente imagine sobre aquilo que difícil verificar,-4
1435682111000809488,"A realidade é esta. O virus puxo en evidencia a necesidade de manter esa liña máis alá da pandemia, deixou sen escusa á Xunta e invalidou o seu relato neoliberal. https://t.co/4gZgKCDMoC",realidade esta virus puxo evidencia necesidade manter esa liña máis alá pandemia deixou sen escusa xunta invalidou seu relato neoliberal,-1
1435682080218927111,"@olliveiraLucas_ @ZJulietter @Viniciusimpera9 @Atletico que pandemia é esse que dia 07 de setembro tem 150mil nas ruas, que tem bares, restaurantes e shoppings lotados ?",que pandemia esse que dia setembro tem mil nas ruas que tem bares restaurantes shoppings lotados,-1
1435682073705164808,N teve um dia q eu acordei desde que começou a pandemia com a sensação que as cosias iam melhorar,teve dia acordei desde que começou pandemia com sensação que cosias iam melhorar,0
1435682066331488260,"@joaoluizpedrosa @podpahpodcast Oi João, foi super interessante ver você falando sobre educação, sobre pandemia, sobre internet, sobre várias coisas, eu amei o ep, e tem que focar e mudar o que realmente tá acontecendo, consegui chegar para te ver, um beijo 💚",joão foi super interessante ver você falando sobre educação sobre pandemia sobre internet sobre várias coisas amei tem que focar mudar que realmente acontecendo consegui chegar para ver beijo,2
1435682060274966537,"@alvarodias_ Mas, cacete!, ele é o causador do descontrole da pandemia, do desemprego, da fome e de toda instabilidade política no país.

Senador @alvarodias_, o senhor é um covarde!
Seu partido, o Podemos, é um ajuntamento de covardes!
#ImpeachmentBolsonaroUrgente",mas cacete ele causador descontrole pandemia desemprego fome toda instabilidade política país senador senhor covarde seu partido podemos ajuntamento covardes,-9
1435682056948920323,"Nem precisa né. Afinal de contas segundo o datafolha e ibope o ""homi mais honesto e injustiçado da face da terra"" já está praticamente eleito no primeiro turno. É melhor manter distância e não aglomerar pois estamos passando por uma pandemia. https://t.co/RGDWpdnkAy",nem precisa afinal contas segundo datafolha ibope homi mais honesto injustiçado face terra está praticamente eleito primeiro turno melhor manter distância não aglomerar pois estamos passando por uma pandemia,3
1435682048438591491,"Agr eu sou burra por ser de esquerda, achei incrível 
Bom pelo menos eu não apoio alguém que anda sem mascara por ai no meio de uma pandemia mundial",agr sou burra por ser esquerda achei incrível bom pelo menos não apoio alguém que anda sem mascara por meio uma pandemia mundial,2
1435682008617861125,ACONTECE:  “Pais de Planta” traz temática LGBTQIA+ e aborda assuntos relacionados a pandemia em apresentações online: https://t.co/TiPei5zpKB,acontece pais planta traz temática lgbtqia aborda assuntos relacionados pandemia apresentações online,-1
1435681998681608196,"A conivência do @ArthurLira_ com os crimes de responsabilidade do presidente, com o genocídio na pandemia e os ataques à democracia dão nojo. Conhecendo como as coisas habitualmente funcionam na Câmara só me veio uma curiosidade. Quanto??? #arthurliracumplice
#ArthurLiraCovarde",conivência com crimes responsabilidade presidente com genocídio pandemia ataques democracia dão nojo conhecendo como coisas habitualmente funcionam câmara veio uma curiosidade quanto,2
1435681988292325382,"@vitim_TOG @Alexand83423642 @ativamente2020 @jairbolsonaro Engraçado que teve tantos países que fecharam COMPLETAMENTE durantes semanas, e o Brasil foi o único que afundou drasticamente perante a pandemia, pq enquanto estavamos sob o caos, o presidente incompetente tava se aglomerando e incentivando a NÃO usar máscara",engraçado que teve tantos países que fecharam completamente durantes semanas brasil foi único que afundou drasticamente perante pandemia enquanto estavamos sob caos presidente incompetente tava aglomerando incentivando não usar máscara,-1
1435681987004706821,"@WesleySafadao vc poderia mim ajudar a conseguir fralda,para o meu bebê e alimentos ,por favor mim ajude de alguma forma? tudo complicou com essa pandemia🙏😟",poderia mim ajudar conseguir fralda para meu bebê alimentos por favor mim ajude alguma forma tudo complicou com essa pandemia,1
1435681979278794752,ACONTECE:  “Pais de Planta” traz temática LGBTQIA+ e aborda assuntos relacionados a pandemia em apresentações online: https://t.co/Nt91vurf8C,acontece pais planta traz temática lgbtqia aborda assuntos relacionados pandemia apresentações online,-1
1435681973037670406,@crfpolonio @CearaBugado odeio esses mlk de 13 anos que entraram na adolescência em meio a pandemia e acha que o mundo se baseia a olivia rodrigo e tiktoker,odeio esses mlk anos que entraram adolescência meio pandemia acha que mundo baseia olivia rodrigo tiktoker,1
1435681945057366019,ACONTECE:  “Pais de Planta” traz temática LGBTQIA+ e aborda assuntos relacionados a pandemia em apresentações online: https://t.co/kiJBOc1e2o,acontece pais planta traz temática lgbtqia aborda assuntos relacionados pandemia apresentações online,-1
1435681942964477952,"preciso entrevistar pessoas que largaram os estudos por conta da pandemia

vocês conhecem alguém que poderia ser entrevistado? 🤲🏻",preciso entrevistar pessoas que largaram estudos por conta pandemia vocês conhecem alguém que poderia ser entrevistado,2
1435681913784709129,"95 anos, sem máscara, no meio da pandemia, abraçando e beijando todo mundo? Caixão fechado na certa",anos sem máscara meio pandemia abraçando beijando todo mundo caixão fechado certa,1
1435681913151295489,ACONTECE:  “Pais de Planta” traz temática LGBTQIA+ e aborda assuntos relacionados a pandemia em apresentações online: https://t.co/Y3nNW2dCYB,acontece pais planta traz temática lgbtqia aborda assuntos relacionados pandemia apresentações online,-1
1435681910559285253,"@alvarodias_ NÃO GOSTEI SENADOR ÁLVARO DIAS.

O sr é um forte candidato a presidência, persista.
O Brasil ñ aguentara, estamos cd dia mais sufocados, presos num caleidoscópio fatal.
Sem perspectiva nenhuma de futuro e com uma pandemia servida numa bandeja.

O IMPEACHMENT É INDISPENSÁVEL, SEN.",não gostei senador álvaro dias forte candidato presidência persista brasil aguentara estamos dia mais sufocados presos num caleidoscópio fatal sem perspectiva nenhuma futuro com uma pandemia servida numa bandeja impeachment indispensável sen,-2
1435681901424091136,"O tempo está voando ce ta doido, ja estamos no 334828 ano de pandemia",tempo está voando doido estamos ano pandemia,-1
1435681895015141386,"@FabioPorchat O brasileiro não tem um dia de paz, depois que começou a pandemia então... piorou mil vezes 😩",brasileiro não tem dia paz depois que começou pandemia então piorou mil vezes,-1
1435681893341663243,"Eu tenho noção de como vacilei com todos durante essa pandemia 😔
Mas sei lá, acho que fiquei tão doente de alma que não tinha nem condições de ser algo pra alguém nesse período.",tenho noção como vacilei com todos durante essa pandemia mas sei acho que fiquei tão doente alma que não tinha nem condições ser algo pra alguém nesse período,-1
1435681857870389249,"Em 1961, um homem foi julgado por ser medíocre e banalizar o maior mal que sua nação já presenciou.
Em 2021 um homem banaliza o maior mal da história do Brasil, banalizou uma pandemia, banalizou a fome.
Ambos só cumpriam ordens.
Eichmann e lira podiam ter feito alguma coisa.",homem foi julgado por ser medíocre banalizar maior mal que sua nação presenciou homem banaliza maior mal história brasil banalizou uma pandemia banalizou fome ambos cumpriam ordens eichmann lira podiam ter feito alguma coisa,-1
1435681845610487814,"@hpdnl @VladCorps Mas kbecinha, estamos no meio de uma pandemia, blz todos nas ruas e depois? 1 milhão de mortos? Mas me diga ai, o que o Governo Federal está fazendo em relação aos problemas complexos do país???",mas kbecinha estamos meio uma pandemia blz todos nas ruas depois milhão mortos mas diga que governo federal está fazendo relação aos problemas complexos país,-5
1435681835502260228,@leandrogsilvaa @ZJulietter @Viniciusimpera9 @Atletico qual pandemia que tinha em 1987? nada a ver essa comparação cara kkkkkkkk,qual pandemia que tinha nada ver essa comparação cara,0
1435681834202017793,"Mas infelizmente o povo que acha que a pandemia acabou e vão lotar os ônibus, bares, ruas e corredores dos estádios.
Sim, pensarão isso!
Porque quem em se consciência iria liberar os estádios em plena pandemia?
Se liberarem é porquê não há risco concluirá o incauto cidadão.",mas infelizmente povo que acha que pandemia acabou vão lotar ônibus bares ruas corredores dos estádios sim pensarão isso porque quem consciência iria liberar estádios plena pandemia liberarem porquê não risco concluirá incauto cidadão,-2
1435681809992503302,"@jairmearrependi @desmentindobozo um verdadeiro absurdo.

a pessoa se veste de verde e amarelo para defender um cara que pede apoio pra ele mesmo, que só criou inflação, contas altas, preços altos, fora os 600 mil mortos da pandemia, e ainda tem gente que tira selfie com o rachadeiro.

Ce é loko, Joe.",verdadeiro absurdo pessoa veste verde amarelo para defender cara que pede apoio pra ele mesmo que criou inflação contas altas preços altos fora mil mortos pandemia ainda tem gente que tira selfie com rachadeiro loko joe,-4
1435681801608048645,@giullyanorocha @izzynobre Graças à pandemia você quer dizer. O governo deveria ter planos de contenção. Simplesmente só ficaram falando merda e deixaram a pandemia comer solto. Empregos e pessoas.,graças pandemia você quer dizer governo deveria ter planos contenção simplesmente ficaram falando merda deixaram pandemia comer solto empregos pessoas,0
1435681752656367630,"Eu gostava tanto de fazer aniversário, a pandemia estragou até esse dia pra mim",gostava tanto fazer aniversário pandemia estragou até esse dia pra mim,0
1435681746343940097,"Os eventos são 
•Cyclus festival ( e todos os eventos lançados pela cyclus)
•Freedom festival
•Barões da pisadinha 2022 Tramandaí
•Alok 2022 
•Devido a pandemia removi da lista eventos sem confirmação temporariamente",eventos são cyclus festival todos eventos lançados pela cyclus freedom festival barões pisadinha tramandaí alok devido pandemia removi lista eventos sem confirmação temporariamente,0
1435681746234712068,"@leandro080808 @roxmo Aonde vc viu o que diz.
Ontem foi gigantesco.
Claro que a economia influencia e muito nas decisões de reconduzir o governo.
Porém!
Sabemos que a economia de todo mundo está sofrendo as consequências da pandemia.",aonde viu que diz ontem foi gigantesco claro que economia influencia muito nas decisões reconduzir governo porém sabemos que economia todo mundo está sofrendo consequências pandemia,2
1435681730200014851,"Bozo conseguiu o que queria. Arregimentou ""fiéis"". Instaurou o caos. A crise gira em torno de um discurso contra o STF. Enquanto isso, pandemia, altos preços, fome e desemprego ficam sombreados. Ontem, Bozo não queria dar golpe. Ontem, Bozo queria mostrar força. E conseguiu.",bozo conseguiu que queria arregimentou fiéis instaurou caos crise gira torno discurso contra stf enquanto isso pandemia altos preços fome desemprego ficam sombreados ontem bozo não queria dar golpe ontem bozo queria mostrar força conseguiu,-5
1435681709396221952,"@WayneSBarton QUANDO ACABAR A PANDEMIA, BROTA NO NILTAO PRA COMER CHURRASQUINHO DE QUALIDADE DUVIDOSA E VER O FOGÃO EM CAMPO",quando acabar pandemia brota niltao pra comer churrasquinho qualidade duvidosa ver fogão campo,0
1435681663770664964,"@radartijucano @Prefeitura_Rio @eduardopaes @danielsoranz @cbnrio @biancasantos100 O RJ. Não tem um gestor competente, que preza a saúde do estado.  O @eduardopaes  mostra total irresponsabilidade,  na pandemia.  A variante Delta está forte no estado e no mundo. E ele quer aglomeração. DINHEIRO. ELE SÓ PENSA EM DINHEIRO.",não tem gestor competente que preza saúde estado mostra total irresponsabilidade pandemia variante delta está forte estado mundo ele quer aglomeração dinheiro ele pensa dinheiro,1
1435681639129096203,eu não aguento mais não ter tempo pra me dedicar ao meu curso como eu gostaria e deveria. eu não aguento mais essa porra de pandemia eu só queria me formar e trabalhar na MINHA ÁREA É PEDIR DEMAIS?,não aguento mais não ter tempo pra dedicar meu curso como gostaria deveria não aguento mais essa porra pandemia queria formar trabalhar minha área pedir demais,3
1435681634024624131,"@Oledobrasil Um tempo atrás teve uma competição no Brasil chamada copa América, boa parte dos jornalistas falou mal e com razão porque haver gente no estádio é um crime mas, era só uma pandemia e pelo visto já passou",tempo atrás teve uma competição brasil chamada copa américa boa parte dos jornalistas falou mal com razão porque haver gente estádio crime mas era uma pandemia pelo visto passou,2
1435681630333685762,@NeoQuimicaArena @Grazi_Nasci_09 queria ver as minas na neoquimica esse ano!!! foda pandemia filh4 d4 put4,queria ver minas neoquimica esse ano foda pandemia filh put,1
